Objective = 1941.94
Vehicle    Node    Arrival Time
7    289    260.715
7    23    318.995
7    203    332.0
7    14    353.554
7    122    361.394
7    302    372.284
7    47    377.994
7    194    386.554
7    227    397.0
7    116    445.0
7    153    452.0
7    296    463.048
7    333    471.952
7    77    510.82
7    18    522.203
7    198    532.0
7    257    541.204
7    41    576.913
7    221    582.0
7    39    634.814
7    35    639.0
7    219    659.547
7    215    672.0
7    361    687.516
8    0    0.0
8    111    3.886
8    291    17.052
8    140    119.0
8    3    143.713
8    320    152.0
8    183    167.904
8    54    178.161
8    167    182.532
8    347    196.805
8    234    205.0
8    95    223.516
8    64    228.178
8    244    239.0
8    81    244.387
8    275    256.516
8    261    274.0
8    68    278.271
8    20    300.262
8    248    308.96
8    44    320.415
8    200    325.959
8    87    336.953
8    224    343.0
8    267    360.0
8    106    526.0
8    45    532.927
8    286    548.513
8    225    558.024
8    114    643.0
8    93    650.342
8    273    667.711
8    294    676.0
8    361    682.496
9    0    170.274
9    22    173.0
9    164    189.0
9    202    206.0
9    344    213.76
9    17    219.117
9    197    245.0
9    148    314.306
9    163    322.0
9    328    332.522
9    343    345.756
9    105    355.0
9    101    366.0
9    285    378.443
9    281    388.747
9    361    402.863
10    0    19.33
10    107    29.0
10    12    49.557
10    287    62.0
10    192    82.0
10    138    244.0
10    121    250.213
10    318    267.68
10    301    283.213
10    86    324.0
10    170    338.836
10    350    347.318
10    266    357.0
10    112    399.0
10    149    406.323
10    329    421.46
10    292    432.0
10    53    437.598
10    233    455.0
10    169    504.155
10    172    518.0
10    352    528.913
10    349    537.155
10    155    588.0
10    335    594.975
10    63    632.986
10    49    642.13
10    243    647.0
10    123    658.0
10    229    669.0
10    88    673.886
10    268    683.0
10    303    687.548
10    361    702.832
11    0    0.0
11    126    6.61
11    306    17.233
11    37    126.318
11    16    133.453
11    217    141.132
11    154    158.0
11    196    166.453
11    334    186.792
11    180    194.0
11    52    219.167
11    360    227.0
11    232    240.0
11    143    354.0
11    92    363.0
11    272    374.552
11    323    381.966
11    115    386.868
11    295    398.24
11    1    427.365
11    142    436.148
11    181    452.852
11    322    469.148
11    179    507.0
11    359    515.306
11    100    646.0
11    98    669.59
11    280    679.0
11    278    695.615
11    361    709.339
12    0    160.878
12    130    166.0
12    158    184.0
12    310    190.638
12    338    199.223
12    27    311.95
12    85    319.306
12    207    330.517
12    265    342.0
12    19    623.603
12    61    632.788
12    241    643.0
12    199    653.0
12    361    665.465
13    0    34.656
13    129    40.42
13    2    53.081
13    84    65.0
13    309    73.42
13    182    86.081
13    264    98.0
13    79    298.736
13    259    302.0
13    157    339.0
13    83    361.058
13    337    372.0
13    263    394.058
13    174    436.0
13    354    449.891
13    76    530.264
13    256    539.0
13    89    628.458
13    28    638.231
13    208    647.0
13    269    658.157
13    361    671.076
14    0    93.414
14    34    94.702
14    120    100.679
14    177    106.336
14    214    113.005
14    300    118.285
14    137    132.0
14    357    136.345
14    317    165.0
14    21    233.309
14    201    242.0
14    135    247.686
14    315    261.361
14    57    267.658
14    132    272.853
14    237    287.88
14    312    305.853
14    6    372.0
14    74    396.965
14    186    405.0
14    254    410.797
14    15    570.066
14    31    574.482
14    211    585.0
14    195    603.066
14    82    679.454
14    262    684.0
14    361    696.803
15    0    104.73
15    125    111.404
15    171    117.596
15    305    129.054
15    351    135.896
15    175    197.0
15    355    214.761
15    46    224.0
15    62    237.726
15    242    250.038
15    226    257.0
15    4    408.0
15    160    419.766
15    184    441.0
15    340    452.766
15    67    520.222
15    247    532.0
15    94    574.0
15    40    581.0
15    274    586.655
15    147    590.329
15    327    608.536
15    220    614.0
15    173    635.0
15    70    653.806
15    353    668.0
15    250    681.0
15    361    690.258
